country_name,income_group,region,year,co2_emissions_metric_tons_per_capita,fertility_rate_total_births_per_woman,forest_area_percent_of_land_area,gdp_per_capita_constant_2005_us,health_expenditure_per_capita_ppp_constant_2005_international,labor_force_participation_rate_female_percent_of_female_population_ages_15_modeled_ilo_estimate,life_expectancy_at_birth_total_years,malnutrition_prevalence_weight_for_age_percent_of_children_under_5,population_total,urban_population_percent_of_total,fossil_fuel_energy_consumption_percent_of_total,poverty_headcount_ratio_at_2_a_day_ppp_percent_of_population,public_spending_on_education_total_percent_of_government_expenditure
Maldives,Upper Middle Income,South Asia,2005,2.3536743554587733,2.508,3,3335.1949999393273,369.602864860668,50.2000007629395,74.08456097560978,NA,297576,33.75,0,NA,13.01498
Maldives,Upper Middle Income,South Asia,2006,2.930451580946091,2.449,3,3919.279216086962,424.54975428952,52.9000015258789,74.74960975609756,NA,302825,34.9988,0,NA,13.34758
Maldives,Upper Middle Income,South Asia,2007,2.9741531733492517,2.41,3,4256.9061767276835,447.68939867403,53.4000015258789,75.33743902439026,NA,308239,36.2476,0,NA,12.74641
Mali,Low Income,Sub-saharan Africa,1972,0.041690868646163746,6.924,NA,308.15827051913107,NA,NA,33.785000000000004,NA,5893113,15.0956,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1973,0.044690843161086104,6.937,NA,298.77032439996447,NA,NA,34.49446341463415,NA,5989840,15.4784,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1974,0.04998009735872901,6.951,NA,289.3809186396968,NA,NA,35.205414634146344,NA,6089644,15.8612,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1975,0.055083769790800846,6.966,NA,317.726365399799,NA,NA,35.917804878048784,NA,6191134,16.244,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1976,0.05419024098640791,6.982,NA,355.1555538266637,NA,NA,36.63307317073171,NA,6293218,16.692,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1977,0.06478199972453216,6.999,NA,371.61082193874125,NA,NA,37.358707317073176,NA,6396391,17.14,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1978,0.06090338264469813,7.016,NA,360.1864260339459,NA,NA,38.098341463414634,NA,6502693,17.588,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1979,0.06485793473012633,7.031,NA,390.8759992966424,NA,NA,38.84904878048781,NA,6615058,18.036,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1980,0.05825606692672147,7.046,NA,367.2939647731157,NA,NA,39.61314634146342,NA,6735247,18.484,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1981,0.05768481203743462,7.059,NA,344.4288900642786,NA,NA,40.390902439024394,NA,6865516,18.9898,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1982,0.05235238825113613,7.07,NA,321.94024352952545,NA,NA,41.17702439024391,NA,7004456,19.4956,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1983,0.05850057074853913,7.08,NA,330.70965802096936,NA,NA,41.9619756097561,NA,7145879,20.0014,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1984,0.05993108871750796,7.088,NA,338.74340722643416,NA,NA,42.734195121951224,NA,7281246,20.5072,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1985,0.05496636755707238,7.093,NA,295.248363176767,NA,NA,43.4808780487805,NA,7405201,21.013,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1986,0.05074912472371077,7.095,NA,315.4854847238608,NA,NA,44.190658536585374,NA,7514770,21.4748,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1987,0.04719811820083819,7.092,NA,309.76065484968706,NA,NA,44.85317073170733,29,7613990,21.9366,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1988,0.049919630218622925,7.086,NA,310.31053862491666,NA,NA,45.45907317073171,NA,7713098,22.3984,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1989,0.05341404850883577,7.076,NA,341.7951562410906,NA,NA,46.00126829268294,NA,7826368,22.8602,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1990,0.052950967508305434,7.062,11.532630164154762,329.6626771711526,NA,37.0999984741211,46.46470731707318,NA,7964066,23.322,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1991,0.05367129317076633,7.044,11.467804194428737,328.1339630675436,NA,37,46.836512195121955,NA,8130473,23.7614,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1992,0.05331259177413023,7.023,11.40297822470271,347.26604779327636,NA,36.5,47.12346341463415,NA,8322743,24.2008,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1993,0.053273578621022395,6.999,11.338152254976684,331.3721027421702,NA,36.9000015258789,47.34229268292684,NA,8535338,24.6402,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1994,0.052747880515676686,6.973,11.273326285250658,325.83950495151834,NA,37.0999984741211,47.51160975609756,NA,8759442,25.0796,NA,93.86,NA
Mali,Low Income,Sub-saharan Africa,1995,0.05221756324193977,6.947,11.208500315524631,337.23857049415943,34.6099806735305,37,47.661975609756105,NA,8988853,25.519,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1996,0.05288469931709035,6.921,11.143674345798606,339.28616901918514,51.3305531642237,37,47.82746341463415,38.2000007629395,9222157,26.0308,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1997,0.05541817934327712,6.896,11.07884837607258,353.0343700878506,50.0051557532619,36.7999992370605,48.035487804878045,NA,9462256,26.5426,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1998,0.05323595231439511,6.873,11.014022406346552,364.69365184335084,47.8214117434912,36.5999984741211,48.30502439024391,NA,9712365,27.0544,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,1999,0.05402749920118734,6.853,10.949196436620525,378.918590788526,49.981983828084,36.5,48.64504878048781,NA,9977308,27.5662,NA,NA,NA
Mali,Low Income,Sub-saharan Africa,2000,0.05289332169136297,6.836,10.884370466894499,380.2482342673541,51.1213364107697,36.5999984741211,49.055487804878055,NA,10260577,28.078,NA,NA,15.32381
Mali,Low Income,Sub-saharan Africa,2001,0.051727255583006275,6.822,10.819462542718757,414.0634166649076,60.5415545984322,36,49.524292682926834,30.1000003814697,10562768,28.6812,NA,82.04,14.49319
Mali,Low Income,Sub-saharan Africa,2002,0.050880657692024246,6.811,10.754554618543013,418.5839533131798,51.0967058794478,36,50.0239024390244,NA,10882662,29.2844,NA,NA,14.52521
Mali,Low Income,Sub-saharan Africa,2003,0.04804470906938371,6.803,10.689646694367271,436.22110932942695,54.566948970885,35.7999992370605,50.53080487804879,NA,11219737,29.8876,NA,NA,18.28376
Mali,Low Income,Sub-saharan Africa,2004,0.048796433333771136,6.797,10.624738770191527,432.1506430440194,58.9859589344312,35.9000015258789,51.033,NA,11572936,30.4908,NA,NA,17.73635
Mali,Low Income,Sub-saharan Africa,2005,0.047598418860056446,6.796,10.559830846015785,444.28464360496616,64.009764413984,38.0999984741211,51.522536585365856,NA,11941258,31.094,NA,NA,16.2803
Mali,Low Income,Sub-saharan Africa,2006,0.04611439088494667,6.799,10.495086830739474,467.3564467898974,69.5317021034791,40.5,51.994439024390246,27.8999996185303,12325545,31.7306,NA,77.1,NA
Mali,Low Income,Sub-saharan Africa,2007,0.04552906579313289,6.806,10.430342815463165,472.1193865214211,76.9340112090441,42.7999992370605,52.45382926829269,NA,12725629,32.3672,NA,NA,NA
Malta,High Income,Middle East and North Africa,1972,2.7764688378244338,2.01,NA,3253.6401444920725,NA,NA,70.96260975609758,NA,302450,89.7162,100,NA,NA
Malta,High Income,Middle East and North Africa,1973,2.669556585043018,1.65,NA,3391.3443498421175,NA,NA,71.21851219512196,NA,302200,89.7248,100.00039184799432,NA,NA
Malta,High Income,Middle East and North Africa,1974,2.4649366216771083,1.64,NA,3734.2337138319194,NA,NA,71.4709268292683,NA,301996,89.7334,100.00042700918496,NA,NA
Malta,High Income,Middle East and North Africa,1975,2.193772968424374,2.27,NA,4431.985365980141,NA,NA,71.72085365853658,NA,304222,89.742,100,NA,NA
Malta,High Income,Middle East and North Africa,1976,2.494443608678305,2.21,NA,5159.8567797405585,NA,NA,71.96878048780488,NA,305774,89.7506,100,NA,NA
Malta,High Income,Middle East and North Africa,1977,2.6161286119164737,2.14,NA,5765.989299191637,NA,NA,72.21319512195123,NA,306970,89.7592,99.999604109345,NA,NA
Malta,High Income,Middle East and North Africa,1978,3.0146333442946402,2.05,NA,6343.168511925734,NA,NA,72.45560975609756,NA,310182,89.7678,100,NA,NA
Malta,High Income,Middle East and North Africa,1979,2.890608344875567,2.1,NA,6937.9350504186305,NA,NA,72.6950243902439,NA,313342,89.7764,99.99964834051892,NA,NA
Malta,High Income,Middle East and North Africa,1980,3.2310410712311892,1.99,NA,7349.5664444402655,NA,NA,72.93243902439026,NA,316645,89.785,100,NA,NA
Malta,High Income,Middle East and North Africa,1981,3.586735301678465,1.87,NA,7537.337272072078,NA,NA,73.1668292682927,NA,318982,89.7936,100,NA,NA
Malta,High Income,Middle East and North Africa,1982,4.028211280830199,1.9,NA,7545.917433244515,NA,NA,73.39875609756098,NA,325898,89.8022,100.00024433986698,NA,NA
Malta,High Income,Middle East and North Africa,1983,3.0177052195907104,1.92,NA,7394.74126503886,NA,NA,73.62868292682928,NA,330524,89.8108,100.00064025610244,NA,NA
Malta,High Income,Middle East and North Africa,1984,4.126294265153829,1.95,NA,7462.8691746626255,NA,NA,73.85512195121953,NA,330593,89.8194,99.99975708462686,NA,NA
Malta,High Income,Middle East and North Africa,1985,3.5639823808448154,1.95,NA,7522.486353450172,NA,NA,74.08056097560976,NA,336452,89.828,100,NA,NA
Malta,High Income,Middle East and North Africa,1986,4.340964161802403,1.93,NA,7685.257906704288,NA,NA,74.30351219512197,NA,342121,89.9386,100,NA,NA
Malta,High Income,Middle East and North Africa,1987,5.3863070960999755,1.97,NA,7946.2540498908775,NA,NA,74.52446341463416,NA,344485,90.0492,100.00033163426048,NA,NA
Malta,High Income,Middle East and North Africa,1988,5.796251349600518,2.06,NA,8544.428995738761,NA,NA,74.7429024390244,NA,347325,90.1598,100,NA,NA
Malta,High Income,Middle East and North Africa,1989,6.189700104356157,2.1,NA,9153.758752780519,NA,NA,74.96034146341464,NA,350722,90.2704,100,NA,NA
Malta,High Income,Middle East and North Africa,1990,6.1501482338989755,2.04,0.9375,9634.93500658483,NA,27,75.17578048780487,NA,354170,90.381,99.92449085260616,NA,NA
Malta,High Income,Middle East and North Africa,1991,5.801971894768916,2.04,0.9375,10135.946430821226,NA,27.7000007629395,75.39019512195124,NA,357727,90.494,99.92191741093006,NA,NA
Malta,High Income,Middle East and North Africa,1992,5.653875325250512,2.11,0.9375,10507.64111581255,NA,28,75.83341463414634,NA,361260,90.607,99.917425728278,NA,NA
Malta,High Income,Middle East and North Africa,1993,7.319842941124858,2,0.9375,10874.789277666345,NA,28.1000003814697,76.60243902439025,NA,364704,90.72,99.93556587389959,NA,NA
Malta,High Income,Middle East and North Africa,1994,6.627570724654224,1.88,0.9375,11388.256464195027,NA,27.7999992370605,76.9,NA,367941,90.833,99.92894743666209,NA,NA
Malta,High Income,Middle East and North Africa,1995,5.741551103708363,1.81,0.9375,12029.085138779836,875.507007024964,28.1000003814697,77.14146341463415,NA,370433,90.946,99.9226493649217,NA,NA
Malta,High Income,Middle East and North Africa,1996,6.031525113567149,2.03,0.9375,12407.964475915303,893.511176226545,28.3999996185303,77.14146341463415,NA,372687,91.2304,99.92138150875903,NA,NA
Malta,High Income,Middle East and North Africa,1997,6.7234913494440836,1.98,0.9375,12971.529508696201,999.338827339502,28.7000007629395,77.59024390243903,NA,375236,91.5148,99.9299998469942,NA,NA
Malta,High Income,Middle East and North Africa,1998,5.6823949183610765,1.88,0.9375,13554.041890783637,1051.76230855294,29.2999992370605,77.3878048780488,NA,377516,91.7992,99.91697115398523,NA,NA
Malta,High Income,Middle East and North Africa,1999,6.186419232391397,1.77,0.9375,14124.795530272917,1098.82683246702,29.8999996185303,77.30000000000001,NA,379360,92.0836,99.92398534363134,NA,NA
Malta,High Income,Middle East and North Africa,2000,5.413532513641859,1.7,0.9375,15001.862551194607,1248.06068951756,30.3999996185303,78.2,NA,381363,92.368,99.91539587924684,NA,NA
Malta,High Income,Middle East and North Africa,2001,6.325824114312466,1.48,0.9375,14330.998745603989,1319.98060249334,30.1000003814697,78.84390243902439,NA,393028,92.6234,99.92428650190935,NA,NA
Malta,High Income,Middle East and North Africa,2002,5.806537885541545,1.45,0.9375,14624.49341697273,1568.08674774243,31.2999992370605,78.73902439024391,NA,395969,92.8788,99.88608755724577,NA,10.12904
Malta,High Income,Middle East and North Africa,2003,6.476880541519687,1.48,0.9375,14547.809524554174,1649.18844487644,30.6000003814697,78.54634146341465,NA,398582,93.1342,99.89010709716929,NA,NA
Malta,High Income,Middle East and North Africa,2004,6.415248661742276,1.4,0.9375,14377.711568623707,1762.19629413907,28.5,79.25365853658539,NA,401268,93.3896,99.87913492904147,NA,10.69527
Malta,High Income,Middle East and North Africa,2005,6.683221323613167,1.38,0.9375,14810.03520194196,1964.82664249368,30.2999992370605,79.30000000000001,NA,403834,93.645,99.87270497392267,NA,NA
Malta,High Income,Middle East and North Africa,2006,6.351303206450403,1.36,0.9375,15084.338467108979,2055.19309475233,30.5,79.43902439024392,NA,405308,93.8502,99.85092044332877,NA,NA
Malta,High Income,Middle East and North Africa,2007,6.698844916946136,1.35,0.9375,15675.068529242675,2030.67075036386,32.2999992370605,79.79268292682927,NA,406724,94.0554,99.83947483548734,NA,14.78011
Marshall Islands,Upper Middle Income,East Asia and Pacific,1972,NA,NA,NA,NA,NA,NA,NA,NA,22340,56.348,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1973,NA,NA,NA,NA,NA,NA,NA,NA,23440,57.776,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1974,NA,NA,NA,NA,NA,NA,NA,NA,24536,59.204,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1975,NA,NA,NA,NA,NA,NA,NA,NA,25580,60.632,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1976,NA,NA,NA,NA,NA,NA,NA,NA,26549,60.1652,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1977,NA,NA,NA,NA,NA,NA,NA,NA,27470,59.6984,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1978,NA,NA,NA,NA,NA,NA,NA,NA,28399,59.2316,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1979,NA,NA,NA,NA,NA,NA,NA,NA,29416,58.7648,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1980,NA,NA,NA,NA,NA,NA,NA,NA,30581,58.298,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1981,NA,NA,NA,2024.8558085114103,NA,NA,NA,NA,31895,59.0274,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1982,NA,NA,NA,2031.0469478831426,NA,NA,NA,NA,33334,59.7568,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1983,NA,NA,NA,2241.0724668445955,NA,NA,NA,NA,34895,60.4862,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1984,NA,NA,NA,2221.2813768435954,NA,NA,NA,NA,36567,61.2156,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1985,NA,NA,NA,1986.304596379963,NA,NA,NA,NA,38334,61.945,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1986,NA,NA,NA,2358.789377057448,NA,NA,NA,NA,40203,62.5668,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1987,NA,5.9,NA,2460.6187489535087,NA,NA,72.14146341463415,NA,42148,63.1886,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1988,NA,NA,NA,2537.0067627234835,NA,NA,NA,NA,44063,63.8104,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1989,NA,NA,NA,2398.81989031817,NA,NA,NA,NA,45813,64.4322,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1990,1.00784355179704,NA,NA,2385.587597492978,NA,NA,NA,NA,47300,65.054,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1991,1.0589303025927683,NA,NA,2329.519761093425,NA,NA,NA,NA,48481,65.3886,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1992,1.1138674010773155,NA,NA,2450.3267284062617,NA,NA,NA,NA,49382,65.7232,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1993,1.2454846959162469,NA,NA,2562.7295161332327,NA,NA,NA,NA,50052,66.0578,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1994,1.3050596120766356,NA,NA,2685.195076919928,NA,NA,NA,NA,50577,66.3924,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1995,1.2937279498235985,NA,70.22222222222223,2880.5053086750663,324.917683602338,NA,NA,NA,51020,66.727,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1996,1.2842383796719654,NA,70.22222222222223,2564.777088408526,392.296684454326,NA,NA,NA,51397,67.0538,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1997,1.276785886995377,NA,70.22222222222223,2385.5369905058446,399.666923097349,NA,NA,NA,51697,67.3806,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1998,1.341878201918262,NA,70.22222222222223,2307.642478464946,278.810419458029,NA,NA,NA,51922,67.7074,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,1999,1.2674936631077656,5.71,70.22222222222223,2245.6642497094467,267.481464649236,NA,67.50487804878048,NA,52076,68.0342,NA,NA,27.30277
Marshall Islands,Upper Middle Income,East Asia and Pacific,2000,1.4763328923908667,NA,70.22222222222223,2374.074021168363,332.59553187993,NA,65.23902439024391,NA,52161,68.361,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,2001,1.5459527824620576,NA,70.22222222222223,2500.302144346536,302.922939119113,NA,NA,NA,52184,68.6812,NA,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,2002,1.6169360249995206,NA,70.22222222222223,2566.8389445694643,300.730951802975,NA,NA,NA,52161,69.0014,NA,NA,15.01995
Marshall Islands,Upper Middle Income,East Asia and Pacific,2003,1.6183632351530268,NA,70.22222222222223,2573.47374588467,302.292826543398,NA,NA,NA,52115,69.3216,NA,NA,21.79794
Marshall Islands,Upper Middle Income,East Asia and Pacific,2004,1.6900564581172943,NA,70.22222222222223,2574.072799663297,332.470100221212,NA,NA,NA,52074,69.6418,0,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,2005,1.6201352337777095,4.5,70.22222222222223,2642.3762490212457,339.63307919595,NA,NA,NA,52058,69.962,0,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,2006,1.760137470240381,4.5,70.22222222222223,2690.777190668659,405.448423028519,NA,NA,NA,52084,70.276,0,NA,NA
Marshall Islands,Upper Middle Income,East Asia and Pacific,2007,1.898542665388303,4.5,70.22222222222223,2769.322956611685,444.99534486766,NA,NA,NA,52150,70.59,0,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1972,0.36732807078332297,6.759,NA,783.1091074336124,NA,NA,50.023707317073175,NA,1217914,16.966,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1973,0.3743534814500519,6.739,NA,725.8011553365588,NA,NA,50.481365853658545,NA,1253831,18.167,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1974,0.37501249282388954,6.713,NA,790.7981850605793,NA,NA,50.94607317073171,NA,1290741,19.368,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1975,0.3836259061679632,6.681,NA,728.7790189241233,NA,NA,51.427926829268294,NA,1328672,20.569,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1976,0.37806086299720176,6.641,NA,768.5278086209942,NA,NA,51.93953658536586,NA,1367629,21.9294,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1977,0.3959764680641566,6.594,NA,732.6668323120722,NA,NA,52.4819268292683,NA,1407619,23.2898,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1978,0.4024727389197178,6.541,NA,708.3087265103253,NA,NA,53.05263414634147,NA,1448677,24.6502,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1979,0.40584783632336624,6.484,NA,721.2445484754885,NA,NA,53.643146341463414,NA,1490842,26.0106,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1980,0.4111251834088262,6.426,NA,724.5168443684222,NA,NA,54.24243902439025,NA,1534141,27.371,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1981,0.42043428962354384,6.368,NA,728.3734611506562,NA,NA,54.83643902439025,NA,1578670,28.8956,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1982,0.544036143206189,6.314,NA,691.2932676794312,NA,NA,55.40704878048781,NA,1624427,30.4202,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1983,0.5595180324945714,6.264,NA,697.0312793968978,NA,NA,55.94065853658537,NA,1671233,31.9448,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1984,0.5034869507696192,6.219,NA,655.8573487443706,NA,NA,56.42870731707318,NA,1718837,33.4694,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1985,0.3714523068600005,6.178,NA,657.0498705313091,NA,NA,56.864609756097565,NA,1767099,34.994,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1986,0.20596778714338185,6.141,NA,675.8934131594002,NA,NA,57.24734146341464,NA,1815983,35.9294,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1987,1.761085198688311,6.104,NA,670.389589604344,NA,NA,57.584878048780496,NA,1865686,36.8648,NA,64.62,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1988,1.6855934772366432,6.065,NA,663.8040356166933,NA,NA,57.88478048780489,NA,1916611,37.8002,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1989,1.4468421440160057,6.023,NA,676.9108456752544,NA,NA,58.15151219512195,NA,1969295,38.7356,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1990,1.317042649233288,5.978,0.40263898321529057,646.8970118906831,NA,18.3999996185303,58.38612195121952,43.2999992370605,2024163,39.671,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1991,1.3213589061103692,5.928,0.39313088192490536,640.3629593854594,NA,18.7999992370605,58.59065853658537,NA,2081380,39.7028,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1992,1.3753667168467185,5.875,0.3836227806345202,634.2106498864486,NA,19.2000007629395,58.769146341463426,NA,2140957,39.7346,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1993,1.3449758189640695,5.818,0.37411467934413506,652.5616005054366,NA,19.2000007629395,58.92514634146342,NA,2202966,39.7664,NA,68.59,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1994,1.3778947382348232,5.758,0.36460657805374985,614.6028662325949,NA,20.2000007629395,59.063170731707324,NA,2267433,39.7982,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1995,1.278681178964251,5.696,0.3550984767633647,655.5965394237851,68.3374858024693,20,59.18673170731708,NA,2334388,39.83,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1996,1.2478574593197036,5.633,0.34559037547297955,673.7106330651061,57.0823887610085,20.2000007629395,59.297780487804886,20.2999992370605,2403805,39.8618,NA,48.3,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1997,1.2116066155947791,5.569,0.33608227418259434,627.681084615254,56.6808616284206,21.3999996185303,59.39831707317074,NA,2475726,39.8936,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1998,0.4356734306889328,5.505,0.3265741728922092,636.8645955984482,63.3868345642619,22,59.491341463414635,NA,2550307,39.9254,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,1999,0.4563272836457502,5.442,0.317066071601824,665.7708260793343,78.4735260132949,22.2000007629395,59.58085365853659,NA,2627739,39.9572,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2000,0.45632778761454085,5.381,0.30755797031143883,643.2352365636041,76.0336309945674,23,59.672926829268306,30.3999996185303,2708095,39.989,NA,44.13,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2001,0.48343288303408716,5.321,0.2978558261375764,636.5738690748092,63.8402428853315,23.7000007629395,59.770097560975614,NA,2791403,40.0618,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2002,0.49829066274742995,5.263,0.288153681963714,621.6471457545296,79.3822256382562,24.6000003814697,59.87439024390245,NA,2877431,40.1346,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2003,0.49706659581133017,5.205,0.27845153778985154,639.2123864046947,71.3455160182022,25,59.98685365853659,NA,2965667,40.2074,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2004,0.534071364867408,5.15,0.26874939361598915,656.0922288387058,79.0722139183988,25.5,60.10943902439025,NA,3055425,40.2802,NA,52.59,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2005,0.5326546867868299,5.095,0.2590472494421267,694.3200827893756,77.1019599568931,25.8999996185303,60.24260975609757,NA,3146164,40.353,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2006,0.517593437095876,5.042,0.2541961773551955,801.9951668838813,70.1384037122301,24.7000007629395,60.38680487804878,NA,3237713,40.5284,NA,NA,NA
Mauritania,Lower Middle Income,Sub-saharan Africa,2007,0.5748206401310255,4.99,0.24934510526826428,792.3484656472181,83.6283819301465,26.3999996185303,60.539463414634156,23.2000007629395,3330037,40.7038,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1972,0.8090999034097643,3.575,NA,NA,NA,NA,63.439951219512196,NA,852053,42.5964,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1973,0.7844358183619925,3.444,NA,NA,NA,NA,63.68553658536586,NA,864819,42.8786,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1974,0.7893278453650281,3.341,NA,NA,NA,NA,63.999975609756106,NA,878042,43.1608,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1975,0.6618688340807174,3.255,NA,NA,NA,NA,64.39053658536585,NA,892000,43.443,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1976,0.6836384054397815,3.169,NA,1919.7138918303995,NA,NA,64.85563414634147,NA,906507,43.2246,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1977,0.6964832061507805,3.071,NA,2012.39444256748,NA,NA,65.37243902439026,NA,921379,43.0062,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1978,0.6735374051589272,2.954,NA,2055.8906294465605,NA,NA,65.91331707317073,NA,936435,42.7878,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1979,0.6937637360616089,2.818,NA,2094.6695142535536,NA,NA,66.45578048780489,NA,951419,42.5694,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1980,0.6111666666666666,2.672,NA,1855.4831362765922,NA,NA,66.96539024390243,NA,966000,42.351,NA,NA,NA
Mauritius,Upper Middle Income,Sub-saharan Africa,1981,0.5542822068094937,2.532,NA,1938.2778541939006,NA,NA,67.40739024390246,NA,979133,42.3458,NA,NA,NA
